TWTR,,Date,Close
,,31/01/2018 16:00:00,25.81
,,01/02/2018 16:00:00,27.14
,,02/02/2018 16:00:00,25.92
,,05/02/2018 16:00:00,25.13
,,06/02/2018 16:00:00,25.24
,,07/02/2018 16:00:00,26.91
,,08/02/2018 16:00:00,30.18
,,09/02/2018 16:00:00,31.51
,,12/02/2018 16:00:00,30.95
,,13/02/2018 16:00:00,33.44
,,14/02/2018 16:00:00,33.75
,,15/02/2018 16:00:00,33.61
,,16/02/2018 16:00:00,33.06
,,20/02/2018 16:00:00,32.84
,,21/02/2018 16:00:00,33.38
,,22/02/2018 16:00:00,32.11
,,23/02/2018 16:00:00,32.66
,,26/02/2018 16:00:00,32.16
,,27/02/2018 16:00:00,31.32
,,28/02/2018 16:00:00,31.86
,,01/03/2018 16:00:00,32.24
,,02/03/2018 16:00:00,33
,,05/03/2018 16:00:00,34.58
,,06/03/2018 16:00:00,34.43
,,07/03/2018 16:00:00,35.76
,,08/03/2018 16:00:00,34.85
,,09/03/2018 16:00:00,35.35
,,12/03/2018 16:00:00,35.5
,,13/03/2018 16:00:00,34.11
,,14/03/2018 16:00:00,36.6
,,15/03/2018 16:00:00,35.8
,,16/03/2018 16:00:00,35.58
,,19/03/2018 16:00:00,34.98
,,20/03/2018 16:00:00,31.35
,,21/03/2018 16:00:00,32.73
,,22/03/2018 16:00:00,31.2
,,23/03/2018 16:00:00,31.03
,,26/03/2018 16:00:00,31.91
,,27/03/2018 16:00:00,28.07
,,28/03/2018 16:00:00,28.45
,,29/03/2018 16:00:00,29.01
,,02/04/2018 16:00:00,28.04
,,03/04/2018 16:00:00,27.54
,,04/04/2018 16:00:00,28.25
,,05/04/2018 16:00:00,28.64
,,06/04/2018 16:00:00,28.1
,,09/04/2018 16:00:00,28.01
,,10/04/2018 16:00:00,29.53
,,11/04/2018 16:00:00,29.39
,,12/04/2018 16:00:00,29
,,13/04/2018 16:00:00,28.76
,,16/04/2018 16:00:00,28.58
,,17/04/2018 16:00:00,31.84
,,18/04/2018 16:00:00,31.54
,,19/04/2018 16:00:00,31.54
,,20/04/2018 16:00:00,31.91
,,23/04/2018 16:00:00,31.22
,,24/04/2018 16:00:00,30.47
,,25/04/2018 16:00:00,29.75
,,26/04/2018 16:00:00,30.27
,,27/04/2018 16:00:00,29
,,30/04/2018 16:00:00,30.31
,,01/05/2018 16:00:00,30.3
,,02/05/2018 16:00:00,30.55
,,03/05/2018 16:00:00,30.67
,,04/05/2018 16:00:00,31.04
,,07/05/2018 16:00:00,31.33
,,08/05/2018 16:00:00,31.85
,,09/05/2018 16:00:00,32.46
,,10/05/2018 16:00:00,32.87
,,11/05/2018 16:00:00,32.75
,,14/05/2018 16:00:00,33.39
,,15/05/2018 16:00:00,32.75
,,16/05/2018 16:00:00,32.77
,,17/05/2018 16:00:00,32.58
,,18/05/2018 16:00:00,32.63
,,21/05/2018 16:00:00,33.63
,,22/05/2018 16:00:00,32.86
,,23/05/2018 16:00:00,33.42
,,24/05/2018 16:00:00,33.52
,,25/05/2018 16:00:00,33.63
,,29/05/2018 16:00:00,34.04
,,30/05/2018 16:00:00,34.36
,,31/05/2018 16:00:00,34.7
,,01/06/2018 16:00:00,36.65
,,04/06/2018 16:00:00,37.88
,,05/06/2018 16:00:00,39.8
,,06/06/2018 16:00:00,40.1
,,07/06/2018 16:00:00,39.7
,,08/06/2018 16:00:00,41.21
,,11/06/2018 16:00:00,41.42
,,12/06/2018 16:00:00,43.49
,,13/06/2018 16:00:00,44.07
,,14/06/2018 16:00:00,46.76
,,15/06/2018 16:00:00,45.8
,,18/06/2018 16:00:00,46
,,19/06/2018 16:00:00,44.95
,,20/06/2018 16:00:00,46.13
,,21/06/2018 16:00:00,45.24
,,22/06/2018 16:00:00,45.88
,,25/06/2018 16:00:00,44.17
,,26/06/2018 16:00:00,44.84
,,27/06/2018 16:00:00,43.7
,,28/06/2018 16:00:00,44.79
,,29/06/2018 16:00:00,43.67
,,02/07/2018 16:00:00,44.98
,,03/07/2018 13:00:00,43.89
,,05/07/2018 16:00:00,45.06
,,06/07/2018 16:00:00,46.65
,,09/07/2018 16:00:00,44.14
,,10/07/2018 16:00:00,43.75
,,11/07/2018 16:00:00,43.87
,,12/07/2018 16:00:00,45.26
,,13/07/2018 16:00:00,44.49
,,16/07/2018 16:00:00,44.26
,,17/07/2018 16:00:00,44.71
,,18/07/2018 16:00:00,43.34
,,19/07/2018 16:00:00,43.44
,,20/07/2018 16:00:00,43.42
,,23/07/2018 16:00:00,43.31
,,24/07/2018 16:00:00,42.17
,,25/07/2018 16:00:00,44.22
,,26/07/2018 16:00:00,42.94
,,27/07/2018 16:00:00,34.12
,,30/07/2018 16:00:00,31.38
,,31/07/2018 16:00:00,31.87
,,01/08/2018 16:00:00,31.91
,,02/08/2018 16:00:00,32.82
,,03/08/2018 16:00:00,31.96
,,06/08/2018 16:00:00,32.98
,,07/08/2018 16:00:00,32.67
,,08/08/2018 16:00:00,31.84
,,09/08/2018 16:00:00,31.96
,,10/08/2018 16:00:00,32.01
,,13/08/2018 16:00:00,32.8
,,14/08/2018 16:00:00,33.19
,,15/08/2018 16:00:00,32.38
,,16/08/2018 16:00:00,32.83
,,17/08/2018 16:00:00,32.73
,,20/08/2018 16:00:00,32.6
,,21/08/2018 16:00:00,33.69
,,22/08/2018 16:00:00,33.81
,,23/08/2018 16:00:00,33.88
,,24/08/2018 16:00:00,34.28
,,27/08/2018 16:00:00,35.89
,,28/08/2018 16:00:00,35.49
,,29/08/2018 16:00:00,35.35
,,30/08/2018 16:00:00,35.64
,,31/08/2018 16:00:00,35.18
,,04/09/2018 16:00:00,34.84
,,05/09/2018 16:00:00,32.73
,,06/09/2018 16:00:00,30.81
,,07/09/2018 16:00:00,30.49
,,10/09/2018 16:00:00,30.54
,,11/09/2018 16:00:00,30.89
,,12/09/2018 16:00:00,29.75
,,13/09/2018 16:00:00,30.39
,,14/09/2018 16:00:00,30.12
,,17/09/2018 16:00:00,28.86
,,18/09/2018 16:00:00,29.22
,,19/09/2018 16:00:00,29.52
,,20/09/2018 16:00:00,29.85
,,21/09/2018 16:00:00,28.5
,,24/09/2018 16:00:00,28.6
,,25/09/2018 16:00:00,29.11
,,26/09/2018 16:00:00,29.01
,,27/09/2018 16:00:00,29.42
,,28/09/2018 16:00:00,28.46
,,01/10/2018 16:00:00,28.31
,,02/10/2018 16:00:00,28.19
,,03/10/2018 16:00:00,29.01
,,04/10/2018 16:00:00,28.23
,,05/10/2018 16:00:00,28.39
,,08/10/2018 16:00:00,28.45
,,09/10/2018 16:00:00,29.27
,,10/10/2018 16:00:00,26.79
,,11/10/2018 16:00:00,27
,,12/10/2018 16:00:00,27.99
,,15/10/2018 16:00:00,28.61
,,16/10/2018 16:00:00,29.87
,,17/10/2018 16:00:00,29.55
,,18/10/2018 16:00:00,29.29
,,19/10/2018 16:00:00,28.83
,,22/10/2018 16:00:00,29.18
,,23/10/2018 16:00:00,28.77
,,24/10/2018 16:00:00,27.54
,,25/10/2018 16:00:00,31.8
,,26/10/2018 16:00:00,32.36
,,29/10/2018 16:00:00,32.39
,,30/10/2018 16:00:00,33.86
,,31/10/2018 16:00:00,34.75
,,01/11/2018 16:00:00,34.62
,,02/11/2018 16:00:00,34.3
,,05/11/2018 16:00:00,34.02
,,06/11/2018 16:00:00,34.42
,,07/11/2018 16:00:00,34.99
,,08/11/2018 16:00:00,34.18
,,09/11/2018 16:00:00,34.08
,,12/11/2018 16:00:00,32.01
,,13/11/2018 16:00:00,32.49
,,14/11/2018 16:00:00,32.91
,,15/11/2018 16:00:00,33.15
,,16/11/2018 16:00:00,33.67
,,19/11/2018 16:00:00,31.98
,,20/11/2018 16:00:00,31.06
,,21/11/2018 16:00:00,31.61
,,23/11/2018 13:00:00,31.12
,,26/11/2018 16:00:00,32.82
,,27/11/2018 16:00:00,32.61
,,28/11/2018 16:00:00,32.73
,,29/11/2018 16:00:00,31.3
,,30/11/2018 16:00:00,31.45
,,03/12/2018 16:00:00,33.66
,,04/12/2018 16:00:00,32.56
,,06/12/2018 16:00:00,32.96
,,07/12/2018 16:00:00,32.83
,,10/12/2018 16:00:00,33.43
,,11/12/2018 16:00:00,34.45
,,12/12/2018 16:00:00,36.25
,,13/12/2018 16:00:00,35.89
,,14/12/2018 16:00:00,35.87
,,17/12/2018 16:00:00,33.43
,,18/12/2018 16:00:00,33.74
,,19/12/2018 16:00:00,32.93
,,20/12/2018 16:00:00,29.29
,,21/12/2018 16:00:00,27.31
,,24/12/2018 13:00:00,26.45
,,26/12/2018 16:00:00,28.66
,,27/12/2018 16:00:00,28.68
,,28/12/2018 16:00:00,28.43
,,31/12/2018 16:00:00,28.74
,,02/01/2019 16:00:00,28.81
,,03/01/2019 16:00:00,27.99
,,04/01/2019 16:00:00,29.95
,,07/01/2019 16:00:00,31.34
,,08/01/2019 16:00:00,31.8
,,09/01/2019 16:00:00,32.25
,,10/01/2019 16:00:00,33.09
,,11/01/2019 16:00:00,32.87
,,14/01/2019 16:00:00,32.37
,,15/01/2019 16:00:00,33.02
,,16/01/2019 16:00:00,32.47
,,17/01/2019 16:00:00,32.85
,,18/01/2019 16:00:00,33.27
,,22/01/2019 16:00:00,32.25
,,23/01/2019 16:00:00,30.97
,,24/01/2019 16:00:00,31.61
,,25/01/2019 16:00:00,32.9
,,28/01/2019 16:00:00,33.13
,,29/01/2019 16:00:00,31.64
,,30/01/2019 16:00:00,32.26
,,31/01/2019 16:00:00,33.56
,,01/02/2019 16:00:00,33.19
,,04/02/2019 16:00:00,33.94
,,05/02/2019 16:00:00,34.37
,,06/02/2019 16:00:00,34.16
,,07/02/2019 16:00:00,30.8
,,08/02/2019 16:00:00,30.01
,,11/02/2019 16:00:00,30.23
,,12/02/2019 16:00:00,30.39
,,13/02/2019 16:00:00,31.12
,,14/02/2019 16:00:00,30.96
,,15/02/2019 16:00:00,31.23
,,19/02/2019 16:00:00,31.65
,,20/02/2019 16:00:00,31.37
,,21/02/2019 16:00:00,30.76
,,22/02/2019 16:00:00,31.71
,,25/02/2019 16:00:00,31.99
,,26/02/2019 16:00:00,31.01
,,27/02/2019 16:00:00,30.41
,,28/02/2019 16:00:00,30.78
,,01/03/2019 16:00:00,30.62
,,04/03/2019 16:00:00,30.5
,,05/03/2019 16:00:00,31.03
,,06/03/2019 16:00:00,30.8
,,07/03/2019 16:00:00,30.12
,,08/03/2019 16:00:00,30.04
,,11/03/2019 16:00:00,30.87
,,12/03/2019 16:00:00,31.16
,,13/03/2019 16:00:00,31.3
,,14/03/2019 16:00:00,31.03
,,15/03/2019 16:00:00,31.22
,,18/03/2019 16:00:00,31.08
,,19/03/2019 16:00:00,31.27
,,20/03/2019 16:00:00,32.57
,,21/03/2019 16:00:00,32.61
,,22/03/2019 16:00:00,33.02
,,25/03/2019 16:00:00,32.59
,,26/03/2019 16:00:00,33.06
,,27/03/2019 16:00:00,32.28
,,28/03/2019 16:00:00,32.87
,,29/03/2019 16:00:00,32.88
,,01/04/2019 16:00:00,33.44
,,02/04/2019 16:00:00,33.75
,,03/04/2019 16:00:00,34.38
,,04/04/2019 16:00:00,34.42
,,05/04/2019 16:00:00,34.72
,,08/04/2019 16:00:00,34.86
,,09/04/2019 16:00:00,35.14
,,10/04/2019 16:00:00,34.75
,,11/04/2019 16:00:00,34.58
,,12/04/2019 16:00:00,34.37
,,15/04/2019 16:00:00,34.71
,,16/04/2019 16:00:00,34.46
,,17/04/2019 16:00:00,34.48
,,18/04/2019 16:00:00,34.4
,,22/04/2019 16:00:00,34.39
,,23/04/2019 16:00:00,39.77
,,24/04/2019 16:00:00,39.29
,,25/04/2019 16:00:00,38.48
,,26/04/2019 16:00:00,38.67
,,29/04/2019 16:00:00,39.78
,,30/04/2019 16:00:00,39.91
